job_id,title,company,location,remote_type,industry,company_size,experience_level,salary_min,salary_max,required_skills,education_required,description,posted_date,applications,days_to_fill
JOB14760,UX Designer,Apex Clinical AI,"Madison, WI",onsite,healthcare,startup,senior,123000,157000,Adobe XD|Figma|Prototyping|Usability Testing|Design Systems|Sketch|User Research|HTML/CSS,master,"As a senior UX Designer at Apex Clinical AI, you will leverage Adobe XD, Figma, and Prototyping to deliver impactful solutions in the healthcare industry. You will own the design and delivery of enterprise data platforms end to end. We deeply believe in diversity and inclusion at every level of the organization.",2025-05-22,22,63
JOB01603,Data Engineer,Mercury Retail AI,"Buffalo, NY",hybrid,retail,startup,entry,62000,76000,Terraform|Azure|PostgreSQL|Airflow,bachelor,"We are seeking a entry Data Engineer to join our retail team at Mercury Retail AI. You will work with Terraform, Azure, and PostgreSQL to drive intelligent automation workflows. We deeply believe in diversity and inclusion at every level of the organization.",2025-05-22,32,42
JOB05036,Backend Engineer,TrueCart Solutions,"Minneapolis, MN",onsite,retail,medium,mid,104000,122000,AWS|Kafka|SQL|PostgreSQL,master,"As a mid Backend Engineer at TrueCart Solutions, you will leverage AWS, Kafka, and SQL to deliver impactful solutions in the retail industry. Your work will directly shape our approach to high-availability microservices across a global user base. Our team is built on impact at scale — you will feel it on day one.",2025-05-22,83,20
JOB08313,Backend Engineer,Apex Clinical AI,"Omaha, NE",onsite,healthcare,medium,entry,70000,83000,REST APIs|Redis,master,"As a entry Backend Engineer at Apex Clinical AI, you will leverage REST APIs and Redis to deliver impactful solutions in the healthcare industry. This role will focus on delivering user-facing features that measurably improves our healthcare outcomes. We deeply believe in continuous learning at every level of the organization.",2025-05-22,84,43
JOB13497,Product Manager,Helix Platforms,"Memphis, TN",hybrid,tech,large,entry,70000,85000,JIRA|SQL|Product Strategy|Agile,bachelor,"Join Helix Platforms as a entry Product Manager and help us build data-driven insights using JIRA, SQL, and Product Strategy. We value ownership and autonomy and foster an inclusive environment where everyone can thrive.",2025-05-22,153,37
JOB00592,ML Engineer,Cloudify Labs,"Des Moines, IA",hybrid,tech,medium,mid,108000,136000,PyTorch|Python|CI/CD|TensorFlow|Databricks|Feature Stores,bachelor,"Join Cloudify Labs as a mid ML Engineer and help us build real-time recommendation systems using PyTorch, Python, and CI/CD. We value psychological safety and foster an inclusive environment where everyone can thrive.",2025-05-22,64,33
JOB03065,UX Designer,PricePoint Systems,"Madison, WI",onsite,retail,large,entry,64000,74000,Sketch|HTML/CSS,bachelor,Join PricePoint Systems as a entry UX Designer and help us build enterprise data platforms using Sketch and HTML/CSS. We value data-driven decision making and foster an inclusive environment where everyone can thrive.,2025-05-22,152,22
JOB00607,UX Designer,Nimbus Commerce AI,"Albany, NY",onsite,retail,medium,senior,123000,142000,User Research|Wireframing|Sketch|Design Systems|Usability Testing|Figma,phd,"We are seeking a senior UX Designer to join our retail team at Nimbus Commerce AI. You will work with User Research, Wireframing, and Sketch to drive product analytics infrastructure. We champion fast iteration and experimentation as a core part of how we operate.",2025-05-22,93,84
JOB08007,ML Engineer,Blueprint Media Labs,"New York, NY",hybrid,media,medium,director,214000,251000,Docker|Feature Stores|CI/CD|Python|MLflow|Spark|Kubernetes,master,"Blueprint Media Labs is looking for a passionate ML Engineer with expertise in Docker, Feature Stores, and CI/CD. The ideal candidate will have director-level experience in the media space. You will own the design and delivery of scalable data pipelines end to end.",2025-05-22,72,95
JOB09635,UX Designer,Praxis Media AI,"Chicago, IL",hybrid,media,startup,mid,93000,121000,HTML/CSS|User Research|Adobe XD|Design Systems|Usability Testing|Sketch,bachelor,"Praxis Media AI is looking for a passionate UX Designer with expertise in HTML/CSS, User Research, and Adobe XD. The ideal candidate will have mid-level experience in the media space. You will own the design and delivery of customer personalization engines end to end.",2025-05-22,26,32
JOB14921,Product Manager,Crestview Asset Management,"Richmond, VA",hybrid,finance,large,mid,146000,172000,Product Strategy|JIRA|User Research|SQL|Figma,bachelor,"Crestview Asset Management is looking for a passionate Product Manager with expertise in Product Strategy, JIRA, and User Research. The ideal candidate will have mid-level experience in the finance space. This role will focus on delivering fraud detection systems that measurably improves our finance outcomes.",2025-05-22,155,26
JOB10447,Software Engineer,CivilIQ Technologies,"Indianapolis, IN",hybrid,government,medium,entry,80000,104000,Rust|REST APIs|JavaScript,master,"Join CivilIQ Technologies as a entry Software Engineer and help us build cloud infrastructure using Rust, REST APIs, and JavaScript. We value data-driven decision making and foster an inclusive environment where everyone can thrive.",2025-05-22,89,16
JOB08675,Data Scientist,Compass Government AI,"Boston, MA",hybrid,government,large,mid,102000,137000,R|SQL|NLP|Tableau|PyTorch|Python,bachelor,"We are seeking a mid Data Scientist to join our government team at Compass Government AI. You will work with R, SQL, and NLP to drive real-time recommendation systems. We champion psychological safety as a core part of how we operate.",2025-05-22,141,60
JOB13904,Data Engineer,PricePoint Systems,"Oakland, CA",onsite,retail,large,entry,86000,100000,AWS|SQL|Redshift|Azure,master,"We are seeking a entry Data Engineer to join our retail team at PricePoint Systems. You will work with AWS, SQL, and Redshift to drive next-generation ML systems. We deeply believe in data-driven decision making at every level of the organization.",2025-05-23,146,29
JOB08734,Data Analyst,Mosaic Learning Corp,"Cleveland, OH",hybrid,education,medium,entry,72000,96000,Tableau|A/B Testing|Looker|Statistics,master,"We are seeking a entry Data Analyst to join our education team at Mosaic Learning Corp. You will work with Tableau, A/B Testing, and Looker to drive intelligent automation workflows. Our team is built on fast iteration and experimentation — you will feel it on day one.",2025-05-23,97,32
JOB02577,Product Manager,Apex Clinical AI,"Tampa, FL",hybrid,healthcare,startup,entry,78000,104000,JIRA|SQL|Roadmapping|Stakeholder Management,phd,"As a entry Product Manager at Apex Clinical AI, you will leverage JIRA, SQL, and Roadmapping to deliver impactful solutions in the healthcare industry. Your work will directly shape our approach to scalable data pipelines across a global user base. We champion customer obsession as a core part of how we operate.",2025-05-23,26,28
JOB08109,Research Scientist,Atlas Education Corp,"Albany, NY",onsite,education,startup,mid,76000,89000,PyTorch|Publication Record|Machine Learning|Deep Learning|Statistics,bachelor,"Atlas Education Corp is looking for a passionate Research Scientist with expertise in PyTorch, Publication Record, and Machine Learning. The ideal candidate will have mid-level experience in the education space. This role will focus on delivering enterprise data platforms that measurably improves our education outcomes.",2025-05-23,18,57
JOB03190,Data Scientist,Nexus Fabrication Tech,"Denver, CO",onsite,manufacturing,enterprise,senior,184000,239000,R|Python|Spark|Machine Learning|Deep Learning|Tableau|NLP|A/B Testing,bachelor,"Nexus Fabrication Tech is looking for a passionate Data Scientist with expertise in R, Python, and Spark. The ideal candidate will have senior-level experience in the manufacturing space. Your work will directly shape our approach to cloud infrastructure across a global user base.",2025-05-23,236,51
JOB01630,UX Designer,Spectrum Content Corp,"Atlanta, GA",remote,media,startup,senior,126000,162000,User Research|Figma|Design Systems|Adobe XD|Sketch|Usability Testing,master,"Join Spectrum Content Corp as a senior UX Designer and help us build scalable data pipelines using User Research, Figma, and Design Systems. We value data-driven decision making and foster an inclusive environment where everyone can thrive.",2025-05-23,26,87
JOB14487,Research Scientist,Canvas Content Solutions,"Memphis, TN",onsite,media,enterprise,entry,83000,111000,TensorFlow|Machine Learning|Python,bachelor,"Join Canvas Content Solutions as a entry Research Scientist and help us build next-generation ML systems using TensorFlow, Machine Learning, and Python. We value fast iteration and experimentation and foster an inclusive environment where everyone can thrive.",2025-05-23,211,15
JOB08172,ML Engineer,Spectrum Content Corp,"Indianapolis, IN",onsite,media,large,mid,151000,176000,Kubernetes|CI/CD|Feature Stores|MLflow|AWS SageMaker|Python,bachelor,"Join Spectrum Content Corp as a mid ML Engineer and help us build enterprise data platforms using Kubernetes, CI/CD, and Feature Stores. We value ownership and autonomy and foster an inclusive environment where everyone can thrive.",2025-05-23,133,23
JOB01614,Data Scientist,TrueCart Solutions,"Phoenix, AZ",remote,retail,medium,mid,141000,171000,NLP|A/B Testing|Statistics|Deep Learning,master,"We are seeking a mid Data Scientist to join our retail team at TrueCart Solutions. You will work with NLP, A/B Testing, and Statistics to drive intelligent automation workflows. Our team is built on technical excellence — you will feel it on day one.",2025-05-23,78,35
JOB02468,Data Scientist,Horizon Public Solutions,"Minneapolis, MN",onsite,government,large,entry,97000,124000,TensorFlow|Spark|PyTorch,bachelor,"As a entry Data Scientist at Horizon Public Solutions, you will leverage TensorFlow, Spark, and PyTorch to deliver impactful solutions in the government industry. You will own the design and delivery of fraud detection systems end to end. We deeply believe in data-driven decision making at every level of the organization.",2025-05-23,137,45
JOB14300,ML Engineer,ZenHealth Solutions,"San Francisco, CA",onsite,healthcare,startup,mid,103000,129000,MLflow|Airflow|Kubernetes|AWS SageMaker|Python|CI/CD,bachelor,"We are seeking a mid ML Engineer to join our healthcare team at ZenHealth Solutions. You will work with MLflow, Airflow, and Kubernetes to drive cloud infrastructure. We deeply believe in ownership and autonomy at every level of the organization.",2025-05-23,19,23
JOB10352,ML Engineer,Spectrum Consumer Tech,"Tampa, FL",onsite,retail,large,senior,216000,265000,Airflow|Feature Stores|CI/CD|Databricks|PyTorch|AWS SageMaker|Kubernetes,master,"We are seeking a senior ML Engineer to join our retail team at Spectrum Consumer Tech. You will work with Airflow, Feature Stores, and CI/CD to drive user-facing features. We deeply believe in psychological safety at every level of the organization.",2025-05-23,144,55
JOB14109,Software Engineer,Starstream Analytics,"Miami, FL",remote,media,small,senior,157000,183000,JavaScript|AWS|C++|Git|Docker|SQL,bachelor,"Starstream Analytics is looking for a passionate Software Engineer with expertise in JavaScript, AWS, and C++. The ideal candidate will have senior-level experience in the media space. You will own the design and delivery of enterprise data platforms end to end.",2025-05-23,45,89
