job_id,company_id,company_name,posted_date,job_title,role_family,seniority,employment_type,remote_type,city,country,region,industry,company_size,funding_stage,company_type,salary_currency,salary_min_usd,salary_max_usd,salary_mid_usd,bonus_target_pct,equity_offered,experience_min_years,experience_max_years,education_required,visa_sponsorship,ai_focus_area,primary_skill_cluster,cloud_stack,llm_stack,required_skills,skills_count,applications_30d,days_open,is_filled,hiring_urgency,description
JOB024986,COMP0071,Cobalt Health,2025-08-05,Data Engineer,data-platform,mid,full_time,remote,"New York, NY",United States,North America,healthcare,enterprise,public,provider,USD,178000,257000,216000,0.064,0,3,5,master,0,warehousing,data-platform,AWS,,SQL|Azure|Data Modeling|Kafka|Snowflake|dbt|Python|GCP,8,54,28,0,medium,"Join Cobalt Health as a mid Data Engineer working on warehousing problems in healthcare. You will partner with cross-functional teams to ship production work using SQL, Azure, Data Modeling."
JOB024987,COMP0050,Northstar Systems,2024-10-02,Research Scientist,research,entry,internship,remote,"Seattle, WA",United States,North America,software,startup,series-a,product,USD,105000,144000,127000,0.105,0,0,2,phd,0,nlp,research,GCP|BigQuery,Anthropic API|DSPy|pgvector,PyTorch|Deep Learning|Research Methods|GCP|pgvector|Transformers|Statistics|Anthropic API|Python,9,26,32,1,medium,"Northstar Systems is looking for a entry Research Scientist to improve nlp outcomes for customers in software. You will own high-impact projects spanning experimentation, delivery, and operational excellence with PyTorch, Deep Learning, Research Methods."
JOB024988,COMP0076,Orbit Capital,2025-02-13,ML Engineer,ml-engineering,staff,full_time,remote,"Toronto, ON",Canada,North America,finance,startup,series-a,fintech,USD,151000,207000,182000,0.148,1,9,12,bachelor,0,ranking,ml-engineering,AWS,,PyTorch|Airflow|GCP|Python|Feature Store|Docker|Kubernetes,7,42,30,1,medium,"We are hiring a ML Engineer to help scale Orbit Capital's ranking roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across PyTorch, Airflow, GCP."
JOB024989,COMP0201,Beacon Advisory 201,2026-01-25,ML Engineer,ml-engineering,entry,full_time,onsite,"Vancouver, BC",Canada,North America,consulting,medium,late-stage,advisory,USD,85000,116000,99000,0.121,0,0,2,master,0,training-platforms,ml-engineering,GCP,,Feature Store|TensorFlow|Azure|PyTorch|Python|Spark,6,61,36,0,medium,"We are hiring a ML Engineer to help scale Beacon Advisory 201's training platforms roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Feature Store, TensorFlow, Azure."
JOB024990,COMP0214,Atlas Studios,2025-05-10,Analytics Engineer,analytics,senior,full_time,hybrid,Singapore,Singapore,APAC,media,medium,late-stage,adtech,USD,110000,141000,123000,0.093,0,6,9,master,0,experimentation,analytics,GCP|BigQuery,,dbt|Data Modeling|Metrics Layer|Snowflake|Python|GCP|SQL|Git|BigQuery,9,13,37,0,medium,"Atlas Studios is looking for a senior Analytics Engineer to improve experimentation outcomes for customers in media. You will own high-impact projects spanning experimentation, delivery, and operational excellence with dbt, Data Modeling, Metrics Layer."
JOB024991,COMP0209,Apex AI 209,2025-10-15,Data Analyst,analytics,mid,full_time,hybrid,"Seattle, WA",United States,North America,software,medium,late-stage,developer-tools,USD,127000,164000,145000,0.076,1,3,6,none,0,reporting,analytics,AWS,,Tableau|Python|Looker|SQL|AWS|A/B Testing|Pandas|Excel|Statistics,9,50,34,0,medium,"We are hiring a Data Analyst to help scale Apex AI 209's reporting roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Tableau, Python, Looker."
JOB024992,COMP0129,Apex Cloud,2024-07-30,Data Scientist,modeling,staff,full_time,remote,"Amsterdam, Netherlands",Netherlands,Europe,software,medium,series-d,product,USD,179000,240000,206000,0.122,0,8,12,phd,0,classification,ml,AWS|Snowflake,,Experiment Design|XGBoost|Python|AWS|Statistics|Jupyter|Feature Engineering|SQL|A/B Testing|scikit-learn|Pandas,11,91,40,1,medium,"Apex Cloud is looking for a staff Data Scientist to improve classification outcomes for customers in software. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Experiment Design, XGBoost, Python."
JOB024993,COMP0082,Northstar Retail,2025-02-11,ML Engineer,ml-engineering,entry,full_time,remote,"Austin, TX",United States,North America,retail,enterprise,public,consumer,USD,92000,125000,107000,0.097,0,0,2,bachelor,1,feature-stores,ml-engineering,AWS,,PyTorch|Python|GCP|Azure|Airflow|Feature Store|Kubernetes|Spark,8,45,34,1,medium,"We are hiring a ML Engineer to help scale Northstar Retail's feature stores roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across PyTorch, Python, GCP."
JOB024994,COMP0222,Helix Platform 222,2025-12-27,ML Engineer,ml-engineering,senior,full_time,hybrid,"Seattle, WA",United States,North America,software,small,series-a,developer-tools,USD,160000,213000,191000,0.096,0,5,8,bachelor,0,ranking,ml-engineering,AWS,,Python|TensorFlow|MLflow|Docker|Kubernetes|PyTorch|GCP|Azure|Feature Store|Airflow,10,37,41,1,low,"Helix Platform 222 is looking for a senior ML Engineer to improve ranking outcomes for customers in software. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Python, TensorFlow, MLflow."
JOB024995,COMP0087,Cobalt Retail 87,2026-02-28,MLOps Engineer,ml-operations,mid,full_time,hybrid,"Amsterdam, Netherlands",Netherlands,Europe,retail,medium,series-d,commerce,USD,114000,156000,132000,0.092,0,3,5,bachelor,0,deployment,mlops,Azure,,Docker|MLflow|Model Monitoring|Prometheus|Kubernetes|Python|GCP|Azure,8,39,21,1,medium,"Cobalt Retail 87 is looking for a mid MLOps Engineer to improve deployment outcomes for customers in retail. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Docker, MLflow, Model Monitoring."
JOB024996,COMP0064,Prism Works,2024-12-17,LLM Engineer,genai-apps,mid,full_time,hybrid,"Toronto, ON",Canada,North America,software,large,subsidiary,platform,USD,141000,181000,157000,0.105,0,3,5,master,1,rag,llm,AWS,Gemini API|RAG|Weaviate,Fine-Tuning|Python|Vector Databases|Gemini API|Synthetic Data|Guardrails|RAG|Prompt Engineering,8,33,38,1,medium,"We are hiring a LLM Engineer to help scale Prism Works's rag roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Fine-Tuning, Python, Vector Databases."
JOB024997,COMP0009,Beacon Analytics,2024-08-19,Data Scientist,modeling,senior,full_time,hybrid,"Bangalore, India",India,APAC,finance,large,public,bank,USD,86000,121000,101000,0.129,0,5,8,phd,0,classification,ml,GCP|BigQuery,,Pandas|Statistics|SQL|Experiment Design|A/B Testing|Python|GCP|BigQuery,8,53,31,1,medium,"Join Beacon Analytics as a senior Data Scientist working on classification problems in finance. You will partner with cross-functional teams to ship production work using Pandas, Statistics, SQL."
JOB024998,COMP0058,Vertex Ops,2024-02-25,Data Analyst,analytics,mid,full_time,onsite,"New York, NY",United States,North America,cloud,startup,seed,cloud-platform,USD,117000,146000,130000,0.057,1,2,5,bachelor,0,insights,analytics,Azure,,Azure|SQL|Python|Statistics|Looker|Pandas|A/B Testing,7,39,31,1,medium,"Vertex Ops is looking for a mid Data Analyst to improve insights outcomes for customers in cloud. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Azure, SQL, Python."
JOB024999,COMP0161,Apex AI 161,2024-06-21,Data Scientist,modeling,senior,full_time,remote,"Zurich, Switzerland",Switzerland,Europe,software,medium,series-c,developer-tools,USD,180000,231000,202000,0.114,0,5,8,bachelor,0,experimentation,ml,Azure,,Python|Jupyter|SQL|Azure|A/B Testing|XGBoost|Experiment Design,7,59,36,1,medium,"We are hiring a Data Scientist to help scale Apex AI 161's experimentation roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Python, Jupyter, SQL."
JOB025000,COMP0186,Vertex Compute,2025-12-19,Data Scientist,modeling,mid,full_time,hybrid,"Toronto, ON",Canada,North America,cloud,large,subsidiary,security,USD,116000,161000,135000,0.088,1,2,5,bachelor,0,forecasting,ml,Azure|Databricks,,Python|Databricks|Jupyter|scikit-learn|Pandas|A/B Testing|SQL,7,52,31,1,medium,"Join Vertex Compute as a mid Data Scientist working on forecasting problems in cloud. You will partner with cross-functional teams to ship production work using Python, Databricks, Jupyter."
JOB025001,COMP0106,Vertex Commerce,2025-04-27,ML Engineer,ml-engineering,senior,full_time,remote,"Sydney, Australia",Australia,APAC,retail,medium,series-d,commerce,USD,142000,186000,159000,0.103,0,6,8,bachelor,0,ranking,ml-engineering,GCP|BigQuery,,CI/CD|GCP|AWS|Docker|MLflow|Spark|PyTorch|BigQuery|Airflow|Azure|Python,11,55,35,1,medium,"Join Vertex Commerce as a senior ML Engineer working on ranking problems in retail. You will partner with cross-functional teams to ship production work using CI/CD, GCP, AWS."
JOB025002,COMP0141,Foundry Industrial,2024-11-28,MLOps Engineer,ml-operations,senior,full_time,remote,"Austin, TX",United States,North America,manufacturing,medium,late-stage,industrial,USD,132000,174000,154000,0.084,1,5,8,bachelor,0,governance,mlops,GCP,,Docker|Python|Kubernetes|MLflow|Azure|Terraform|Prometheus|GCP|AWS|Model Monitoring,10,57,38,1,medium,"Foundry Industrial is looking for a senior MLOps Engineer to improve governance outcomes for customers in manufacturing. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Docker, Python, Kubernetes."
JOB025003,COMP0227,Signal Markets,2025-11-10,ML Engineer,ml-engineering,entry,full_time,remote,"Austin, TX",United States,North America,finance,enterprise,subsidiary,bank,USD,122000,161000,137000,0.141,0,0,3,bachelor,0,recommenders,ml-engineering,Azure,,GCP|PyTorch|TensorFlow|Kubernetes|AWS|MLflow|Spark|Docker|Python,9,68,48,0,low,"Join Signal Markets as a entry ML Engineer working on recommenders problems in finance. You will partner with cross-functional teams to ship production work using GCP, PyTorch, TensorFlow."
JOB025004,COMP0274,Northstar Public Data 274,2025-11-23,Data Engineer,data-platform,entry,internship,onsite,Singapore,Singapore,APAC,public-sector,large,subsidiary,public-sector,USD,77000,103000,86000,0.079,0,0,3,master,0,batch-pipelines,data-platform,AWS|Snowflake,,GCP|Kafka|Python|dbt|SQL|Data Modeling,6,41,25,1,medium,"Northstar Public Data 274 is looking for a entry Data Engineer to improve batch pipelines outcomes for customers in public-sector. You will own high-impact projects spanning experimentation, delivery, and operational excellence with GCP, Kafka, Python."
JOB025005,COMP0049,Apex Learning,2025-01-09,Data Scientist,modeling,entry,full_time,hybrid,"Amsterdam, Netherlands",Netherlands,Europe,education,small,series-b,learning-platform,USD,73000,99000,82000,0.104,0,0,2,phd,0,recommendation,ml,GCP,,SQL|XGBoost|Pandas|Python|GCP|Jupyter|Statistics|Feature Engineering,8,45,39,1,medium,"We are hiring a Data Scientist to help scale Apex Learning's recommendation roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across SQL, XGBoost, Pandas."
JOB025006,COMP0100,Vector Scholar 100,2026-02-21,Data Analyst,analytics,staff,full_time,hybrid,"Bangalore, India",India,APAC,education,enterprise,subsidiary,edtech,USD,79000,105000,89000,0.079,0,9,11,bachelor,0,experimentation,analytics,Azure,,Pandas|Azure|Statistics|Python|Excel|SQL|A/B Testing|Looker|Tableau,9,54,23,1,medium,"Join Vector Scholar 100 as a staff Data Analyst working on experimentation problems in education. You will partner with cross-functional teams to ship production work using Pandas, Azure, Statistics."
JOB025007,COMP0172,Orbit Solutions 172,2025-04-03,LLM Engineer,genai-apps,staff,full_time,hybrid,"San Francisco, CA",United States,North America,consulting,large,subsidiary,services,USD,273000,339000,304000,0.114,1,8,12,bachelor,0,guardrails,llm,GCP,OpenAI API|vLLM|LLM Evaluation,Vector Databases|OpenAI API|Fine-Tuning|Prompt Engineering|Python|Synthetic Data|FastAPI|Guardrails|vLLM,9,54,38,1,medium,"Join Orbit Solutions 172 as a staff LLM Engineer working on guardrails problems in consulting. You will partner with cross-functional teams to ship production work using Vector Databases, OpenAI API, Fine-Tuning."
JOB025008,COMP0098,Northstar Systems 98,2024-10-09,Data Scientist,modeling,mid,full_time,hybrid,"New York, NY",United States,North America,software,enterprise,subsidiary,product,USD,148000,214000,179000,0.103,1,2,6,master,0,experimentation,ml,AWS|Snowflake,,XGBoost|Snowflake|Pandas|Feature Engineering|AWS|SQL|Experiment Design|Python,8,66,23,1,medium,"Join Northstar Systems 98 as a mid Data Scientist working on experimentation problems in software. You will partner with cross-functional teams to ship production work using XGBoost, Snowflake, Pandas."
JOB025009,COMP0087,Cobalt Retail 87,2026-02-23,Data Engineer,data-platform,entry,full_time,remote,"Amsterdam, Netherlands",Netherlands,Europe,retail,medium,series-d,commerce,USD,76000,102000,91000,0.076,1,1,2,master,0,elt,data-platform,GCP,,Data Modeling|SQL|GCP|Azure|AWS|Python|Snowflake|Airflow|dbt|Kafka,10,57,18,1,high,"Join Cobalt Retail 87 as a entry Data Engineer working on elt problems in retail. You will partner with cross-functional teams to ship production work using Data Modeling, SQL, GCP."
JOB025010,COMP0192,Prism Bio,2024-07-25,Analytics Engineer,analytics,mid,full_time,hybrid,"New York, NY",United States,North America,healthcare,small,series-b,healthtech,USD,132000,171000,151000,0.066,0,3,6,master,0,elt,analytics,Azure,,Git|Python|Azure|BigQuery|Data Modeling|dbt|Looker|Snowflake|SQL,9,55,34,1,medium,"We are hiring a Analytics Engineer to help scale Prism Bio's elt roadmap. The role blends hands-on delivery, stakeholder collaboration, and modern tooling across Git, Python, Azure."
JOB025011,COMP0129,Apex Cloud,2026-03-15,LLM Engineer,genai-apps,mid,full_time,hybrid,"Amsterdam, Netherlands",Netherlands,Europe,software,medium,series-d,product,USD,140000,188000,164000,0.092,0,2,5,master,0,rag,llm,Azure|Databricks,Anthropic API|DSPy|pgvector,Python|Anthropic API|Transformers|FastAPI|Azure|RAG|Prompt Engineering,7,67,26,0,medium,"Apex Cloud is looking for a mid LLM Engineer to improve rag outcomes for customers in software. You will own high-impact projects spanning experimentation, delivery, and operational excellence with Python, Anthropic API, Transformers."
JOB025012,COMP0151,Cobalt Automation,2025-08-24,Data Engineer,data-platform,senior,full_time,hybrid,"New York, NY",United States,North America,manufacturing,small,series-b,industrial,USD,174000,230000,196000,0.089,1,5,8,master,0,warehousing,data-platform,Azure|Databricks,,Snowflake|Kafka|Python|Databricks|Airflow|SQL|dbt|BigQuery|Azure,9,22,27,0,medium,"Join Cobalt Automation as a senior Data Engineer working on warehousing problems in manufacturing. You will partner with cross-functional teams to ship production work using Snowflake, Kafka, Python."
JOB025013,COMP0239,Summit AI 239,2026-02-14,Data Scientist,modeling,senior,full_time,remote,"New York, NY",United States,North America,software,small,series-c,developer-tools,USD,188000,257000,214000,0.097,0,6,9,phd,0,recommendation,ml,Azure|Databricks,,XGBoost|Azure|Databricks|Experiment Design|A/B Testing|Jupyter|scikit-learn|Python|SQL|Statistics|Feature Engineering,11,47,27,0,medium,"Summit AI 239 is looking for a senior Data Scientist to improve recommendation outcomes for customers in software. You will own high-impact projects spanning experimentation, delivery, and operational excellence with XGBoost, Azure, Databricks."
JOB025014,COMP0209,Apex AI 209,2024-08-03,Data Scientist,modeling,entry,full_time,remote,"Seattle, WA",United States,North America,software,medium,late-stage,developer-tools,USD,101000,137000,119000,0.076,0,0,2,phd,0,forecasting,ml,AWS,,Jupyter|A/B Testing|scikit-learn|Python|Pandas|Feature Engineering|SQL,7,51,42,1,low,"Join Apex AI 209 as a entry Data Scientist working on forecasting problems in software. You will partner with cross-functional teams to ship production work using Jupyter, A/B Testing, scikit-learn."
